Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,MAE_Mean,MSE_Mean,RMSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,RMSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
1049,4,4,4,"[0.0, 0.0, 0.0, 0.27379, 0.0, 0.0, 0.0]","[0.007218105124311198, 0.004634122215308908, 0.00454744734195539, 0.29964970009503994, 0.007057517418295851, 0.033857775385155636, 0.007169509089910248]","[0.005555555555555556, 0.0, 0.0, 0.3055555555555556, 0.0, 0.011111111111111112, 0.0]","[0.011400410274226794, 0.009055042897741152, 0.008572864265035448, 0.0541465499344628, 0.013589986155971876, 0.05371529972522995, 0.016055912199131116]","[0.003178652375936508, 0.0010000000474974513, 0.0010000000474974513, 0.26800718903541565, 0.0010000000474974513, 0.007244996726512909, 0.0010000000474974513]",0.012906310952853885,0.00028721983762239995,0.01694756140636168,0.9687086645418923,0.9926107500992856,172.71702176436355,0.006918888888888896,0.00016619592962963006,0.012891700028686288,0.9818936859345706,0.9991745768300444,58.70943048217789
942,1,1,1,"[0.10200999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06816170871395318, 0.005119797503898761, 0.004039771179787376, 0.003699122369544659, 0.005544949543040286, 0.001918446357991748, 0.002273396730223055]","[0.05555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.029999080691100504, 0.009076970143631444, 0.007186415899160365, 0.005926513803920521, 0.0092941402366, 0.0029935391345928533, 0.004969332350421501]","[0.11263835430145264, 0.0010000000474974513, 0.0010000000474974513, 0.0022651702165603638, 0.0035934001207351685, 0.0010000000474974513, 0.0010000000474974513]",0.008063396424361814,0.00017735966307317862,0.013317644802035329,0.8608080274041074,0.9898457178922964,177.11161970993888,0.006636349206349204,0.000308287915520282,0.017558129613380862,0.7580554544071345,1.0,8.423603982419007
1454,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25371999999999995, 0.0]","[0.006872452918775485, 0.017377229318128344, 0.00709843260382041, 0.004434466914432033, 0.01567741166645552, 0.2374596967355041, 0.008307740899927082]","[0.0, 0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.23333333333333334, 0.005555555555555556]","[0.013535318044466773, 0.022662305681441067, 0.011212118908913958, 0.007020581522630919, 0.016898653883757553, 0.043783972467625054, 0.01667661811834268]","[0.0010000000474974513, 0.012295909225940704, 0.0033842958509922028, 0.0016715377569198608, 0.01573294773697853, 0.23822523653507233, 0.0010000000474974513]",0.010861148226576389,0.00014263545825928415,0.01194300876074719,0.981904819233976,0.9935538395769703,172.37441690296507,0.006086984126984119,7.701042398589031e-05,0.00877555832901191,0.9902302165261061,0.9988681377244375,115.48163298827154
2797,3,4,4,"[0.0, 0.0, 0.07246000000000002, 0.0, 0.0, 0.0, 0.0]","[0.011480171355989237, 0.004992031650309742, 0.06801772223241599, 0.06835600513478991, 0.0036820194988760485, 0.011926565500006026, 0.0021453136662594394]","[0.005555555555555556, 0.0, 0.03888888888888889, 0.044444444444444446, 0.0, 0.005555555555555556, 0.0]","[0.013609591380946412, 0.01014721630368613, 0.044895386417976614, 0.03828858377753552, 0.007279775348546096, 0.015169627397791112, 0.004197333003337545]","[0.009196372702717781, 0.0010000000474974513, 0.04098711907863617, 0.06973863393068314, 0.0010000000474974513, 0.009172536432743073, 0.0010000000474974513]",0.015289197796259205,0.0007156277981507206,0.0267512204983384,-0.11310304905916047,0.6936226189629044,172.3320756989566,0.012732380952380955,0.0004520080768959438,0.021260481577234883,0.2969368016552699,0.6527533657682196,94.32842288930262
2423,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.23701, 0.0, 0.0]","[0.012416505389299637, 0.008358796482098634, 0.007790718389337156, 0.007169566601019088, 0.2493605418270361, 0.018093478677013414, 0.011350596293807308]","[0.005555555555555556, 0.0, 0.0, 0.0, 0.25, 0.005555555555555556, 0.005555555555555556]","[0.01727294860637174, 0.01735765193412712, 0.01408018487793043, 0.014459806812753793, 0.022816655691015496, 0.03372748289737304, 0.022877919981203823]","[0.004136418923735619, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.2523256242275238, 0.0021737031638622284, 0.0010000000474974513]",0.011075743379944476,0.00013498327903742222,0.011618230460677831,0.980375822519386,0.9936889228169459,172.1540936246815,0.004236666666666667,3.73332417989418e-05,0.006110093436187519,0.9945724080181368,0.999260081289737,86.47637038840504
1939,1,1,1,"[0.49883999999999995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5093609896519309, 0.014897119375941141, 0.02738774907212021, 0.012827695172931277, 0.01822446616449255, 0.013579638564787437, 0.02233498498548367]","[0.5166666666666667, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.017088563771040743, 0.028417129087264344, 0.05405846303934637, 0.02328466212551823, 0.02147217502451472, 0.022246514286154928, 0.0366978064491327]","[0.4992249310016632, 0.0033384785056114197, 0.0010000000474974513, 0.0010000000474974513, 0.014182968065142632, 0.0010000000474974513, 0.0032287761569023132]",0.017110377569669603,0.0003232347509252745,0.017978730514840988,0.9893918333405374,0.9958784572341133,171.7267259705985,0.007308571428571444,7.185360423280475e-05,0.00847665053147791,0.9976418531528471,0.9996533194556936,171.93012730215835
1108,1,1,1,"[0.26066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.27342677731863596, 0.013196457774638468, 0.006387505731233522, 0.0055062071729769044, 0.005229353046771184, 0.020219823156606455, 0.01058408511103793]","[0.3, 0.005555555555555556, 0.0, 0.0, 0.0, 0.005555555555555556, 0.0]","[0.11971725696545205, 0.03414781422022594, 0.011629495050747942, 0.013389705888838626, 0.013104633883969706, 0.05270065879144419, 0.025709933307451627]","[0.2638261318206787, 0.0010000000474974513, 0.003057379275560379, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.010555744187414345,0.00013663798388709221,0.011689225119189562,0.9835764327511015,0.9947352101120093,172.11154109143789,0.007207301587301586,0.00022990914215167534,0.015162755097662012,0.9723654568821452,0.9996572407782773,59.147637223476416
2886,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24187999999999998]","[0.004297242114835463, 0.012604495298673071, 0.006779640944850436, 0.006311606125429028, 0.004236012983327099, 0.005494653404275696, 0.22202544892873552]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.20555555555555557]","[0.007617225188067347, 0.0317811831145388, 0.012417746075874283, 0.011875675334885302, 0.006578898980270936, 0.010100675490324462, 0.08704909908602962]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011176280677318573, 0.0010000000474974513, 0.23350012302398682]",0.008511171706093609,0.00010078253071727372,0.010039050289607764,0.985932070949181,0.9968576306732798,172.65139148610766,0.005982857142857138,0.0001929042088183418,0.013888995961492026,0.9730730841550929,0.9996349698728535,30.890960975492078
3082,7,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53585]","[0.011366738657784422, 0.018427901616118146, 0.03628385168960756, 0.025369190852147075, 0.11413442815919055, 0.2129664213237864, 0.18288317991579825]","[0.005555555555555556, 0.005555555555555556, 0.016666666666666666, 0.011111111111111112, 0.03888888888888889, 0.061111111111111116, 0.044444444444444446]","[0.022111524141155924, 0.03614601828028516, 0.038301613719125965, 0.03455886294925422, 0.10106856682419359, 0.1563137222443718, 0.15591225551628474]","[0.0010000000474974513, 0.0010000000474974513, 0.017903197556734085, 0.011216875165700912, 0.11217837035655975, 0.08989958465099335, 0.06304065883159637]",0.11021647891183371,0.026485120632379004,0.16274249792964038,0.24671327346092087,0.5956869012511707,185.45987897068534,0.09004206349206349,0.03531275665343916,0.18791688762173334,-0.004361325506671454,0.5069794004195823,195.62345880785753
2266,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.15233999999999998, 0.0, 0.0]","[0.005843637016073293, 0.0056261329391383424, 0.005519448443332622, 0.004035698447188621, 0.13409699637349562, 0.005979992052395683, 0.006729343789190694]","[0.0, 0.0, 0.0, 0.0, 0.12222222222222223, 0.0, 0.0]","[0.00852300296473178, 0.01045362133101308, 0.010867323311866729, 0.006988001917961173, 0.03261789189900489, 0.010066227899629014, 0.013075316405286454]","[0.003370136022567749, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.1653507798910141, 0.0010000000474974513, 0.0010000000474974513]",0.007425322330546229,7.520059894231615e-05,0.008671827889338912,0.9735370517982757,0.9946600034295058,173.24826888959123,0.004302539682539678,0.0001295829340388004,0.011383450005986779,0.9544000111764186,1.0,3.134109017414154
2080,1,1,1,"[0.20211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15545921084870282, 0.012929467364288759, 0.011296407602897823, 0.008393606221308655, 0.0032735437610085104, 0.010734858663536071, 0.013954349127829757]","[0.15555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556]","[0.04804027209369553, 0.025169485828997192, 0.01705465585782637, 0.015043449392159272, 0.006040644612911312, 0.023029979783103234, 0.02968001440665062]","[0.22927239537239075, 0.0035321973264217377, 0.004671044647693634, 0.00311475433409214, 0.0010000000474974513, 0.0010000000474974513, 0.0033621415495872498]",0.015319003127452395,0.00040888654910784173,0.020220943328832158,0.9182529574713708,0.9861043858229963,175.1561845719778,0.009825238095238095,0.0003272532982363318,0.018090143676497757,0.9345735648508606,0.997458699830735,118.00462700589758
1328,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14948]","[0.0025988555561239665, 0.006985089692747491, 0.00569272208640145, 0.00479086499918838, 0.0027650904446534755, 0.007768045989666435, 0.2027967657977585]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17222222222222222]","[0.004724302624477231, 0.012567838542258698, 0.010596363063959245, 0.008634982124840766, 0.0037798030114189313, 0.016861375012531026, 0.07533608080513945]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.19391387701034546]",0.0119882049380771,0.0004316529684583558,0.020776259732164397,0.8422340114056008,0.9978321564777857,175.75283096978907,0.0032488888888888884,7.388695308641973e-05,0.008595752037280958,0.9729948614982556,1.0,2.019811281654532
1535,4,4,4,"[0.0, 0.0, 0.0, 0.44432000000000005, 0.0, 0.0, 0.0]","[0.011366760881862637, 0.0066184919072945795, 0.011385010015022666, 0.464741651825744, 0.018588218020155426, 0.047644232439721504, 0.014966670082990024]","[0.005555555555555556, 0.0, 0.005555555555555556, 0.48333333333333334, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556]","[0.017359371731704973, 0.013506904969095616, 0.018536025913030444, 0.037895911692246764, 0.027009051583728506, 0.07310703254089884, 0.03392829499200753]","[0.0034078415483236313, 0.0010000000474974513, 0.0025030411779880524, 0.4687179625034332, 0.009435675106942654, 0.00591789186000824, 0.0010000000474974513]",0.018713005024684398,0.000508452278816365,0.022548886420760673,0.9789668992102387,0.9928044727531387,172.07041542812632,0.010335238095238088,0.0002527076797178126,0.015896782055429097,0.9895462635938522,0.9994719471578992,144.0587411553577
2031,3,3,3,"[0.0, 0.0, 0.46523000000000003, 0.0, 0.0, 0.0, 0.0]","[0.007007354313956032, 0.00891177318429282, 0.485781021839646, 0.03629864648343101, 0.0450848862038767, 0.06090133433997685, 0.02274989403758483]","[0.0, 0.005555555555555556, 0.5, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.005555555555555556]","[0.012360533713930153, 0.017793884577973883, 0.033535523583789396, 0.06714539326602019, 0.08447061295417399, 0.09779794441738002, 0.03899804549416062]","[0.0010000000474974513, 0.0010000000474974513, 0.4822169840335846, 0.0010000000474974513, 0.0010000000474974513, 0.001895565539598465, 0.0010000000474974513]",0.028786415771823455,0.0011610908740113993,0.03407478355047027,0.9561897615437976,0.9840632949370819,172.04599019562784,0.011316349206349201,0.00023443595220458524,0.015311301453651328,0.991154271212807,0.9991369211140935,143.88635721167861
2116,1,1,1,"[0.28718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.29627176732152066, 0.02537170475397014, 0.01325108545625871, 0.005831471266526272, 0.010309721618728498, 0.007641025511115268, 0.015533980947450534]","[0.3055555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.005555555555555556]","[0.04139688138619024, 0.05800498946979513, 0.03291801997421408, 0.015703497557582765, 0.02444965208589576, 0.018859750039933256, 0.028953906154101445]","[0.3078441619873047, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.00411001592874527]",0.012432965267938587,0.00019170873612080617,0.013845892391637535,0.9810164097491345,0.9929029730979972,171.8737920880398,0.005799682539682545,6.587397601410952e-05,0.008116278458389012,0.9934769557498977,0.9993394979464322,115.17146488409671
575,3,3,3,"[0.0, 0.0, 0.32099, 0.0, 0.0, 0.0, 0.0]","[0.016857269532327888, 0.015335525731354539, 0.3464591389337524, 0.030447890801023236, 0.020858022122799712, 0.047866550950019585, 0.03868269800198595]","[0.005555555555555556, 0.005555555555555556, 0.3388888888888889, 0.005555555555555556, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556]","[0.025061489820799074, 0.03214655045478636, 0.03676954982411679, 0.06064783606740963, 0.04142980987952044, 0.08432624504767772, 0.0748311890640124]","[0.004902718588709831, 0.0010000000474974513, 0.3432263731956482, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.027931013724751902,0.0009025302698913251,0.03004214156632854,0.9284641732549832,0.9771905367583894,172.51882631298702,0.008112539682539686,8.544971446208123e-05,0.009243901474057436,0.9932271346755975,0.9987928370624672,172.20355731462988
2390,4,3,3,"[0.0, 0.0, 0.0, 0.11614000000000002, 0.0, 0.0, 0.0]","[0.003772691199168676, 0.004711430787163004, 0.0846084809682107, 0.06906137101795815, 0.007756584343498387, 0.0053021781878143095, 0.005072782826519549]","[0.0, 0.0, 0.06666666666666667, 0.03888888888888889, 0.0, 0.0, 0.0]","[0.006906540687804524, 0.007864528761092712, 0.0390802298509396, 0.04922223801519451, 0.015014399622997342, 0.008611493666323682, 0.009056126897078895]","[0.0010000000474974513, 0.0010000000474974513, 0.05369313433766365, 0.060471802949905396, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.022614682470630927,0.0013607762796202154,0.036888701246048435,0.1761124948570939,0.6283889232977262,178.69149652360633,0.020559682539682544,0.0014874540874779546,0.03856752633340586,0.09941490346314796,0.5038710255240861,42.80861119586518
515,1,1,1,"[0.05399999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06133237207100667, 0.021900243336868883, 0.006016366639015876, 0.009021466928454408, 0.012076901599723815, 0.006046453250802012, 0.005429995669759166]","[0.05, 0.011111111111111112, 0.0, 0.0, 0.005555555555555556, 0.0, 0.0]","[0.025720286307643773, 0.021401512747697967, 0.013848505945038659, 0.02366921026658566, 0.013284078761737986, 0.013098160835330837, 0.012140012497916583]","[0.05864415317773819, 0.024196796119213104, 0.0010000000474974513, 0.0010000000474974513, 0.013468094170093536, 0.0010000000474974513, 0.0010000000474974513]",0.009689114213661547,0.00012326626765930823,0.011102534289940664,0.6547755421064183,0.9071843507440582,173.24502886479692,0.0029523809523809507,2.433156966490299e-05,0.004932704092574679,0.9318560291735113,0.9704949588309457,58.241758241758234
2663,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16404000000000002]","[0.002599161732066992, 0.008901198794073237, 0.003419945415510691, 0.003965419560023077, 0.005272761234382294, 0.004262077860331979, 0.17232937003423404]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.1388888888888889]","[0.004614008512499885, 0.01954681398180003, 0.006306046517878488, 0.007107602277970817, 0.008078553053815569, 0.0077281267643032805, 0.07012140648295823]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0016441401094198227, 0.0010000000474974513, 0.16847307980060577]",0.0052442763758031846,3.2584076414276035e-05,0.005708246351925961,0.9901110376372677,0.99732743955935,172.132675799939,0.004386666666666669,9.477751252204595e-05,0.009735374287722375,0.9712359116076321,0.9992009587217894,30.943612938653946
1320,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.43308, 0.0]","[0.01958468254542521, 0.01822998236357214, 0.01009874529379323, 0.014064500863078843, 0.042909383889142, 0.3348222660788176, 0.1274135386753269]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.016666666666666666, 0.3666666666666667, 0.03888888888888889]","[0.022991512229737603, 0.02356355735305696, 0.024828570480625037, 0.02996987347363849, 0.04661715162328162, 0.09145274695899971, 0.12148549762944182]","[0.01483066938817501, 0.01060909777879715, 0.0010000000474974513, 0.0010000000474974513, 0.04122193902730942, 0.21746869385242462, 0.05982290953397751]",0.04722265250736011,0.0041065277467511934,0.06408219523979491,0.8211934865217732,0.9243836958832662,175.08445831721795,0.020598730158730157,0.0009034730130511462,0.030057827816579598,0.9606609599525661,0.9929584586874922,173.80122753157548
1689,2,2,2,"[0.0, 0.54536, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.008517196120850381, 0.5289928389766034, 0.00640786672757859, 0.010068941587156674, 0.025450410898828303, 0.014618346358414445, 0.04482610824952652]","[0.0, 0.5388888888888889, 0.0, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.011111111111111112]","[0.01620709437995357, 0.016066961206101814, 0.012266832942575544, 0.023624894920419425, 0.04846367483617293, 0.03591992438551004, 0.084181830057475]","[0.0010000000474974513, 0.49909690022468567, 0.0010000000474974513, 0.0010000000474974513, 0.0028517749160528183, 0.0010000000474974513, 0.0010000000474974513]",0.018036575852250207,0.0004790957680546912,0.02188825639594646,0.9868447046669527,0.994531571842905,171.8638410673081,0.004892698412698411,3.6846380246913545e-05,0.006070121930152108,0.9989882502697319,0.9996282231594698,114.4562368389616
2121,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30974999999999997]","[0.003961608352224516, 0.009024498234030062, 0.007190210552318109, 0.00704365495688563, 0.006957806501410767, 0.005654534303179879, 0.34215230712179945]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.3611111111111111]","[0.006258715472078596, 0.020228937524931188, 0.014842080845336359, 0.015259364330221091, 0.01360312676573185, 0.009800012000881547, 0.05553520725114366]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.37890586256980896]",0.010319231431692635,0.0001898203497661546,0.013777530612056523,0.9838428421150879,0.9988112235771098,172.8486925009563,0.008130952380952385,0.0003812611331569668,0.019525909278621748,0.9675477559103308,0.9998816778082589,30.7588564803587
1316,4,4,4,"[0.0, 0.0, 0.0, 0.16191, 0.0, 0.0, 0.0]","[0.004883883664904309, 0.004769351480505137, 0.06347145026170778, 0.10535389973479571, 0.005681470228029189, 0.00430056339358773, 0.0061284095550853115]","[0.0, 0.0, 0.02777777777777778, 0.07222222222222223, 0.0, 0.0, 0.0]","[0.008603108745148398, 0.008619361597757556, 0.05494274271197119, 0.05712924866938718, 0.010963965144979411, 0.009121531279715763, 0.015121092921447435]","[0.002298731356859207, 0.0010000000474974513, 0.04328262060880661, 0.09083514660596848, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.02082731840700339,0.0010517354088369014,0.03243047037643613,0.6723546719501547,0.8527675576112141,177.47461274058278,0.01678079365079365,0.0012593574887125216,0.035487427192070736,0.6076745215057877,0.9333456062030596,39.51613285940043
231,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22952]","[0.0033645076960510875, 0.0029701420157662696, 0.0040141172300823605, 0.004731585868417629, 0.0051295489930030845, 0.004441156996770935, 0.2893837281587841]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34444444444444444]","[0.00780212942775716, 0.006641866966258611, 0.007130557927876309, 0.011010741211134769, 0.011131941970525402, 0.011332506998439714, 0.11973996778172731]","[0.0010000000474974513, 0.0010000000474974513, 0.002414897084236145, 0.0010000000474974513, 0.001044904813170433, 0.0010000000474974513, 0.24432864785194397]",0.012073540994125066,0.0005269063992868639,0.02295444182041602,0.9183159556806941,0.9993755843249226,174.72473628592766,0.016417777777777778,0.0018868039901234566,0.043437357080322654,0.7074968515097138,1.0,5.720834430317014
2464,2,2,2,"[0.0, 0.36106000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.007473446454244274, 0.3571729898764955, 0.012453685158142228, 0.02289446636627136, 0.01597958950666584, 0.01445783998229691, 0.027634677295596544]","[0.0, 0.3611111111111111, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.015132888432790577, 0.05179189332295724, 0.026416443626768774, 0.0350294389637516, 0.027050588986502387, 0.03637338752055402, 0.05935733990885321]","[0.0010000000474974513, 0.3570686876773834, 0.0010000000474974513, 0.011896928772330284, 0.005604526959359646, 0.0010000000474974513, 0.0010000000474974513]",0.01496867355524596,0.0002826091315437361,0.016810982468128868,0.9822959647966613,0.9923934095369569,171.58319734198045,0.003975555555555548,2.2046228571428568e-05,0.00469534115602142,0.998618915090969,0.9994088086979589,142.85916497826878
1951,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.24438, 0.0, 0.0]","[0.011765725564447948, 0.008238796107877821, 0.010590102902560053, 0.0089598466511486, 0.25688009941769374, 0.0077568094643626784, 0.012868070872750185]","[0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.2611111111111111, 0.005555555555555556, 0.005555555555555556]","[0.016955588513483343, 0.01615378804424938, 0.02165385636519353, 0.018843041445974033, 0.02031172034732766, 0.017993306221586805, 0.024598472169419835]","[0.00454208068549633, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.2692163586616516, 0.0010000000474974513, 0.0010000000474974513]",0.01038277871154872,0.00011153528819553888,0.010561026853272312,0.9847480349120884,0.9953014003541096,172.1410671928728,0.00556476190476191,5.7626695590829063e-05,0.007591224907143054,0.9921198002578148,0.9990958406831207,115.23139213350274
2269,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39642999999999995, 0.0]","[0.006469822830546303, 0.014127122050053797, 0.010117612289479029, 0.004061780964494901, 0.010164918879573616, 0.3982583420376172, 0.01576516096863762]","[0.0, 0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.40555555555555556, 0.005555555555555556]","[0.011601602666442924, 0.025093447196163802, 0.02291067714141551, 0.006968879032927575, 0.02167931296676972, 0.01808542634039134, 0.03473871293142271]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.4232866168022156, 0.0010000000474974513]",0.008933537145771785,0.00010221529124591571,0.010110157824975617,0.9946883717121221,0.9977625111329994,171.49430580665225,0.004478253968253976,2.953322204585552e-05,0.005434447722248832,0.998465303031094,0.9996249062133606,114.61082008958321
982,3,3,3,"[0.0, 0.0, 0.49292, 0.0, 0.0, 0.0, 0.0]","[0.014771848908383688, 0.012888549225725429, 0.5248571203299197, 0.06274083611080031, 0.01885024369702037, 0.07132969830918556, 0.0404360544353982]","[0.005555555555555556, 0.005555555555555556, 0.5333333333333333, 0.011111111111111112, 0.005555555555555556, 0.011111111111111112, 0.011111111111111112]","[0.031561486786423766, 0.025645837450630767, 0.019337285617921324, 0.09629443652986852, 0.03764863681555618, 0.12096469902534714, 0.06006310473760254]","[0.0018117818981409073, 0.0010000000474974513, 0.5125739574432373, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004002027213573456]",0.036136335859490464,0.0017741494912550157,0.04212065397468344,0.9403676175067588,0.9799308961554395,172.32512248484554,0.012916190476190472,0.0002994572105820102,0.017304832000976208,0.9899346999732512,0.9991871899819296,172.55369972697727
2662,4,4,4,"[0.0, 0.0, 0.0, 0.38678999999999997, 0.0, 0.0, 0.0]","[0.006695687214806226, 0.005264017559442896, 0.009373023757615777, 0.4120169637034759, 0.013410084499713648, 0.02736188258773253, 0.0372599415711325]","[0.0, 0.0, 0.0, 0.4166666666666667, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.012841842696542503, 0.009798701224102572, 0.018880238988440212, 0.040996372008874085, 0.026951066728356093, 0.04896150112584689, 0.0763567900629352]","[0.0012039560824632645, 0.0010000000474974513, 0.0010000000474974513, 0.42397984862327576, 0.002448245882987976, 0.0022954419255256653, 0.0010000000474974513]",0.01779880012770279,0.0004448002301600705,0.02109028757888499,0.97571940314476,0.992782619263839,172.33088002661643,0.0066490476190476265,0.0001407439719576724,0.011863556463290103,0.9923171180876421,0.9997334399526148,86.77671892696972
3055,4,4,4,"[0.0, 0.0, 0.0, 0.19205, 0.0, 0.0, 0.0]","[0.006050915296177251, 0.00293340137632866, 0.04393578492919654, 0.1840742735291779, 0.004330796558010239, 0.017108690467227447, 0.0073011788751909095]","[0.005555555555555556, 0.0, 0.016666666666666666, 0.17777777777777778, 0.0, 0.005555555555555556, 0.0]","[0.008170083604508304, 0.004782578095430602, 0.051362685527960514, 0.03318328693554193, 0.008548666968466586, 0.03717675738132967, 0.01537250270093472]","[0.0039886850863695145, 0.0010000000474974513, 0.022337056696414948, 0.14559803903102875, 0.0010000000474974513, 0.003270857036113739, 0.0010000000474974513]",0.01280521342470759,0.0003434220187051359,0.01853164910916284,0.9239596086386856,0.9671566232471396,172.03442942605764,0.006007142857142857,7.76003571428571e-05,0.008809106489471965,0.982817754233787,0.9946717954563347,86.8169010457463
412,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21727999999999997, 0.0]","[0.0049263922391312755, 0.013234195629768554, 0.005170710267077797, 0.004979394012171115, 0.011128915885623945, 0.22572732285703015, 0.01763380373528416]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.22777777777777777, 0.005555555555555556]","[0.010398635201589238, 0.016373411511218763, 0.006524663570112483, 0.007796517318230701, 0.01058558395174774, 0.030870275793321952, 0.032346868655154994]","[0.0010000000474974513, 0.010137606412172318, 0.0030003152787685394, 0.0010000000474974513, 0.015421902760863304, 0.22083798050880432, 0.0010000000474974513]",0.009360104946583861,0.00010815785003856948,0.010399896635956026,0.9812904487851541,0.9933379299186983,171.97337524823044,0.003880634920634924,2.8970847266314002e-05,0.005382457363167311,0.9949885140054717,0.9991088665985877,86.38821283771253
2563,3,3,3,"[0.0, 0.0, 0.44784999999999997, 0.0, 0.0, 0.0, 0.0]","[0.010680322929083432, 0.008761389955598291, 0.46555458318032694, 0.019128680165313716, 0.012194981551432234, 0.01423922293511898, 0.033825453486922605]","[0.005555555555555556, 0.005555555555555556, 0.48333333333333334, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.011111111111111112]","[0.02089673655987815, 0.01423634985433535, 0.03784469161368603, 0.04333361059529601, 0.023022126096885913, 0.025589527488091277, 0.058058283730808166]","[0.0010000000474974513, 0.0010000000474974513, 0.46485450863838196, 0.0010000000474974513, 0.0010000000474974513, 0.0013273060321807861, 0.0027929916977882385]",0.016647804886256605,0.00033797489581590035,0.018384093554371952,0.9862385525712906,0.995298744522265,171.9823733724618,0.010624603174603179,0.00021954924603174642,0.014817194269892881,0.9910605330612353,0.9994059993535875,172.517303891362
