Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,Time,MAE_Mean,MSE_Mean,RMSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,RMSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
594,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.53221, 0.0, 0.0]","[0.026351425796747208, 0.0, 0.012595448642969131, 0.0, 0.5491377711296082, 0.01623973436653614, 0.0580279603600502]","[0.011111111111111112, 0.0, 0.0, 0.0, 0.55, 0.0, 0.044444444444444446]","[0.023011937737464905, 0.0, 0.02744702249765396, 0.0, 0.007027578540146351, 0.024857359007000923, 0.02908695489168167]","[0.004457784816622734, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.5038877129554749, 0.006569091230630875, 0.0010000000474974513]",2.5038270950317383,0.018591762899415838,0.000681509365614108,0.026105734343513647,0.9803505410229277,0.9926470123002782,114.73298075873603,0.01047793650793652,0.00034503564744268117,0.01857513519311989,0.9900518406024497,0.9965489137829929,57.61253097167568
2676,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.13872, 0.0, 0.0]","[0.005054880864918232, 0.0040501863695681095, 0.008206327445805073, 0.002881356980651617, 0.149811789393425, 0.02833227440714836, 0.04401442036032677]","[0.0, 0.0, 0.0, 0.0, 0.15555555555555556, 0.02777777777777778, 0.044444444444444446]","[0.023770174011588097, 0.013958669267594814, 0.01888059452176094, 0.01241785567253828, 0.02585219033062458, 0.019728168845176697, 0.022272367030382156]","[0.0010000000474974513, 0.0010000000474974513, 0.005733497440814972, 0.0033748820424079895, 0.14216752350330353, 0.012946579605340958, 0.0010000000474974513]",2.3820509910583496,0.014804462260263305,0.0004258023747242959,0.020634979397234587,0.8192930946462516,0.9418370390136355,172.5269192711083,0.01272253968253968,0.000432907073015873,0.020806419033939334,0.816277921133952,0.9476564207913778,58.77743352521338
1833,1,1,1,"[0.14667999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15401464700698853, 0.035046663135290146, 0.0024360204115509987, 0.005091523751616478, 0.07162640243768692, 0.011343822814524174, 0.002548512304201722]","[0.15555555555555556, 0.03888888888888889, 0.0, 0.0, 0.07222222222222223, 0.0, 0.0]","[0.013235703110694885, 0.024081410840153694, 0.010435146279633045, 0.01997154764831066, 0.013763932511210442, 0.027184003964066505, 0.01057401392608881]","[0.14925068616867065, 0.004078049212694168, 0.0010000000474974513, 0.0010000000474974513, 0.007640358060598373, 0.0010000000474974513, 0.0010000000474974513]",2.271608829498291,0.019346798837408426,0.0009399203157674098,0.030658119899423217,0.6432252883873122,0.8855782185475429,172.1254955179848,0.017140952380952385,0.0009724529354497356,0.031184177645878938,0.6308765649791045,0.8845536330491888,57.98189575669982
2133,2,2,2,"[0.0, 0.20414, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.049580346792936325, 0.19697071611881256, 0.059959668666124344, 0.04965333640575409, 0.0, 0.0005858066724613309, 0.000706014281604439]","[0.05555555555555556, 0.20555555555555557, 0.011111111111111112, 0.011111111111111112, 0.0, 0.0, 0.0]","[0.018573103472590446, 0.0169265978038311, 0.05198297277092934, 0.0519578754901886, 0.0, 0.003392342943698168, 0.00702474731951952]","[0.0010000000474974513, 0.10437045991420746, 0.07385837286710739, 0.07836584001779556, 0.0010000000474974513, 0.005134321749210358, 0.0033091306686401367]",2.391481876373291,0.02395063667143828,0.0012244381039820875,0.03499197199333138,0.7600474083506046,0.905508354042453,143.3678165292443,0.011313333333333338,0.0004764767329805997,0.021828347005226935,0.9066250661691231,0.9627454535833426,85.81300400374727
2939,1,1,1,"[0.42262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4286973178386688, 4.757494025398046e-05, 0.01016332022845745, 0.0011084371944889426, 0.000619743310380727, 0.022749271243810654, 0.1041179746389389]","[0.43333333333333335, 0.0, 0.0, 0.0, 0.0, 0.005555555555555556, 0.11111111111111112]","[0.020223064348101616, 0.00047336428542621434, 0.016227712854743004, 0.007657791953533888, 0.005604478530585766, 0.02938353456556797, 0.025551151484251022]","[0.38586506247520447, 0.0010000000474974513, 0.008607029914855957, 0.001651683822274208, 0.0062179723754525185, 0.0019851811230182648, 0.0010000000474974513]",2.3101940155029297,0.020697662770714213,0.001642846261911057,0.04053203994263127,0.9248824071986076,0.9702005020659893,171.63253492008624,0.01819714285714286,0.0017844741029982365,0.04224303614796451,0.9184066080062039,0.968589178209704,57.50046453355824
833,1,1,1,"[0.51851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5191653966903687, 0.0078088766895234585, 0.0, 0.04934696853160858, 0.03618355095386505, 0.07205166667699814, 0.0024063019081950188]","[0.5222222222222223, 0.0, 0.0, 0.03888888888888889, 0.011111111111111112, 0.06666666666666667, 0.0]","[0.005030739586800337, 0.023005947470664978, 0.0, 0.0324130542576313, 0.03443610668182373, 0.02993505634367466, 0.010155249387025833]","[0.5146502256393433, 0.014260165393352509, 0.002421509474515915, 0.0010000000474974513, 0.0011877212673425674, 0.0010000000474974513, 0.0010000000474974513]",2.3476758003234863,0.024064680207222695,0.001286144817524439,0.035862861256799335,0.9609320675176009,0.9837066832002759,142.8751885964796,0.017196984126984127,0.0008705753582010583,0.0295055140304496,0.9735554046079316,0.9890354276574317,85.81619808886083
1755,2,2,2,"[0.0, 0.26405999999999996, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.000504703726619482, 0.27496373653411865, 0.00265218666754663, 0.00997977051883936, 0.0, 0.00014606612967327237, 0.002313715172931552]","[0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.005021739285439253, 0.007729309145361185, 0.012663478963077068, 0.021653803065419197, 0.0, 0.0014533392386510968, 0.009161768481135368]","[0.0010000000474974513, 0.2814218997955322, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0015635676681995392, 0.0010000000474974513]",2.2548532485961914,0.003785739821389855,3.302153188586243e-05,0.005746436451041848,0.9961324422408527,0.9992584200069563,143.4351050291789,0.001959682539682547,2.688248959435646e-05,0.005184832648635485,0.9968514609929299,1.0,0.7233465882426033
702,3,4,4,"[0.0, 0.0, 0.1557, 0.0, 0.0, 0.0, 0.0]","[0.05045125633478165, 0.007234321907162666, 0.09551224112510681, 0.12673693895339966, 0.08299912512302399, 0.0004300005966797471, 0.02447645366191864]","[0.06666666666666667, 0.0, 0.10555555555555556, 0.1388888888888889, 0.08333333333333334, 0.0, 0.0]","[0.020674386993050575, 0.020979037508368492, 0.030340716242790222, 0.027235668152570724, 0.030811229720711708, 0.004278448410332203, 0.03556458652019501]","[0.0010000000474974513, 0.0010000000474974513, 0.05325305461883545, 0.06111530214548111, 0.08320338279008865, 0.03947500139474869, 0.0315360501408577]",2.275139093399048,0.05035940792169422,0.004252945592634131,0.06521461180313912,-0.43270716030045064,0.5085718983470615,178.27397930307055,0.04843333333333334,0.0047419253791887135,0.0688616393878966,-0.597431779080497,0.5161595336779531,91.19818216062846
2573,3,4,4,"[0.0, 0.0, 0.23524, 0.0, 0.0, 0.0, 0.0]","[0.011868961155414581, 0.05636846646666527, 0.0728149563074112, 0.1272592842578888, 0.07335421442985535, 0.006948085501790047, 0.006470180582255125]","[0.0, 0.05555555555555556, 0.06666666666666667, 0.14444444444444446, 0.07777777777777778, 0.0, 0.0]","[0.021399464458227158, 0.0291152223944664, 0.02794676087796688, 0.0318961963057518, 0.022598380222916603, 0.020006032660603523, 0.02475017122924328]","[0.0010000000474974513, 0.0010000000474974513, 0.06161564961075783, 0.06468728184700012, 0.06423094868659973, 0.04969868063926697, 0.02461211383342743]",2.2727420330047607,0.06352774801235114,0.007338010914658602,0.08566219069495364,-0.08293113856251999,0.4184062895019877,186.49314169129738,0.06376444444444444,0.008345281244444447,0.0913525108819919,-0.2315823763109146,0.3592106040535498,101.66749736594723
1370,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39583]","[0.0026689660735428333, 0.0016297303372994065, 0.0017051511676982045, 7.809093949617818e-05, 0.003574706381186843, 0.0014948603929951787, 0.4216214120388031]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4166666666666667]","[0.010962100699543953, 0.011762300506234169, 0.011063961312174797, 0.0007769945077598095, 0.017964983358979225, 0.0074808550998568535, 0.026112213730812073]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.00255599245429039, 0.0010000000474974513, 0.0010000000474974513, 0.44125664234161377]",2.26607084274292,0.00527755961871739,9.898615826216156e-05,0.009949178773253678,0.9948405680801251,0.9999220797271744,172.3300286601212,0.002976666666666667,6.202381111111112e-05,0.007875519735935598,0.9967671476855237,1.0,0.732720954752635
2023,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.42459, 0.0, 0.0]","[0.06315359473228455, 0.0015568622620776296, 0.0017157187685370445, 0.0, 0.4281754791736603, 0.015448051504790783, 0.007781114429235458]","[0.06666666666666667, 0.0, 0.0, 0.0, 0.43333333333333335, 0.0, 0.0]","[0.03116985224187374, 0.009661545976996422, 0.009339800104498863, 0.0, 0.006022559013217688, 0.02691671811044216, 0.024673476815223694]","[0.0010000000474974513, 0.0065284110605716705, 0.0010000000474974513, 0.0010000000474974513, 0.45324671268463135, 0.0010000000474974513, 0.0010000000474974513]",2.252803087234497,0.01332011726722653,0.0006151125337951009,0.024801462331788038,0.9721349463636259,0.9884937434532768,142.97727232369192,0.010772857142857141,0.0006458414746031747,0.025413411313776328,0.970742902572024,0.9883716976506172,28.86260788093508
3286,2,2,2,"[0.0, 0.28802000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0903635323047638, 0.25411099195480347, 0.005776325240731239, 0.017643844708800316, 0.05264642834663391, 0.010205567814409733, 0.0014606188051402569]","[0.11666666666666667, 0.2388888888888889, 0.0, 0.005555555555555556, 0.06666666666666667, 0.0, 0.0]","[0.04117235541343689, 0.027664363384246826, 0.023836586624383926, 0.026748258620500565, 0.03207926079630852, 0.020302673801779747, 0.008766788989305496]","[0.017458630725741386, 0.1752099096775055, 0.039735253900289536, 0.02265631966292858, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",2.2720510959625244,0.030286475037953692,0.0017911419179948529,0.04232188462243681,0.823668648856334,0.9219966591066113,173.21564653711292,0.034002857142857154,0.002928612261728396,0.05411665419931646,0.7116888662487548,0.8714028435867582,88.3784010126747
1966,2,2,2,"[0.0, 0.39366, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.3982895314693451, 0.004065518267452717, 0.00028914641006849706, 0.0331948921084404, 0.01779872551560402, 0.021506374701857567]","[0.0, 0.4, 0.0, 0.0, 0.022222222222222223, 0.0, 0.005555555555555556]","[0.0, 0.005133786704391241, 0.014978217892348766, 0.0028769695200026035, 0.02345578372478485, 0.027796687558293343, 0.026979666203260422]","[0.006989380344748497, 0.41616323590278625, 0.0010000000474974513, 0.0010000000474974513, 0.005240291357040405, 0.0010000000474974513, 0.004783473908901215]",2.2884531021118164,0.011640598353252611,0.0002741806072775165,0.01655839990088162,0.9855509601990893,0.9940713700378656,143.02416401498124,0.0048739682539682555,8.069813686067021e-05,0.008983214172036099,0.9957472900693558,0.9983643612469917,57.37109449530385
3205,2,2,2,"[0.0, 0.19951000000000002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03451019152998924, 0.18098969757556915, 0.0003850359935313463, 0.02567359432578087, 0.017219481989741325, 0.006742712110280991, 0.02283484861254692]","[0.03888888888888889, 0.18333333333333335, 0.0, 0.011111111111111112, 0.005555555555555556, 0.0, 0.016666666666666666]","[0.016565755009651184, 0.013565397821366787, 0.0030394468922168016, 0.025352371856570244, 0.01823790743947029, 0.01607031561434269, 0.017672158777713776]","[0.0010000000474974513, 0.13604161143302917, 0.023326441645622253, 0.0010000000474974513, 0.007177552208304405, 0.005319222807884216, 0.0010000000474974513]",2.4249210357666016,0.017983738140900225,0.00043666309391501363,0.020896485204814078,0.910409495956204,0.9609873812714541,172.81924664122593,0.012628412698412698,0.00031516128412698415,0.01775278243338165,0.9353381160590551,0.9722718241315028,115.49297176141926
1362,1,1,1,"[0.10648999999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.10707808285951614, 0.0033478601835668087, 0.015597990714013577, 0.00813358649611473, 0.0005574293900281191, 0.0007102736853994429, 0.004518566653132439]","[0.10555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.013442662544548512, 0.009896712377667427, 0.02420387975871563, 0.02418036200106144, 0.005546358413994312, 0.0070633538998663425, 0.012646849267184734]","[0.10413077473640442, 0.007905974984169006, 0.0010000000474974513, 0.0010000000474974513, 0.006826506927609444, 0.002291843295097351, 0.0010000000474974513]",2.3455350399017334,0.004779112854538755,4.889131624206298e-05,0.006992232564929673,0.9647905772493967,0.9854159817990155,171.50724595329336,0.00013349206349205976,1.247409171075768e-07,0.0003531868020008347,0.9999101669576046,1.0,0.1259088530691558
361,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.53703, 0.0]","[0.0, 0.004053731448948383, 0.01836920529603958, 0.0, 0.0006851322250440717, 0.19684411585330963, 0.12435252219438553]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2111111111111111, 0.11111111111111112]","[0.0, 0.014381037093698978, 0.027584057301282883, 0.0, 0.006816978566348553, 0.06199175864458084, 0.052285511046648026]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.023348504677414894, 0.0010000000474974513, 0.14922623336315155, 0.14276830852031708]",2.4888648986816406,0.06966378218730114,0.018792045056686375,0.13708408024525084,0.4678650545097651,0.8426814329130115,127.52994307092496,0.06243285714285714,0.016938400163844795,0.13014760913610665,0.5203547766786432,0.8849182223819825,41.01823588581137
2664,4,4,4,"[0.0, 0.0, 0.0, 0.36219, 0.0, 0.0, 0.0]","[0.016193388029932976, 0.04647751897573471, 0.0, 0.3576990067958832, 0.0014546796446666121, 0.019699271768331528, 0.01918710395693779]","[0.0, 0.03888888888888889, 0.0, 0.3611111111111111, 0.0, 0.0, 0.005555555555555556]","[0.02794836089015007, 0.019756410270929337, 0.0, 0.007693267893046141, 0.008549041114747524, 0.029071765020489693, 0.025411995127797127]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.3699266016483307, 0.0011528339236974716, 0.005956981331110001, 0.0010000000474974513]",2.319333076477051,0.015357565082817206,0.00045726813790181555,0.02138382888777909,0.9715329240491571,0.98779741133657,143.03538435039374,0.006503333333333336,0.0002206248396825397,0.014853445380871728,0.986265073930793,0.9941348467724344,57.18547479731926
2608,2,2,2,"[0.0, 0.42038, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.12229051440954208, 0.32511329650878906, 0.03673588111996651, 0.10810358822345734, 0.06831026077270508, 0.00021577186998911202, 0.008908244781196117]","[0.1388888888888889, 0.3388888888888889, 0.005555555555555556, 0.11666666666666667, 0.044444444444444446, 0.0, 0.0]","[0.04746481031179428, 0.03891352191567421, 0.03917636349797249, 0.056787386536598206, 0.05042876675724983, 0.0021469038911163807, 0.028760189190506935]","[0.014239361509680748, 0.283386766910553, 0.07056771218776703, 0.07619396597146988, 0.015713587403297424, 0.0021772198379039764, 0.018130354583263397]",2.406748056411743,0.06283299495258102,0.00597318865235663,0.07728640664668418,0.7239632094237644,0.8737987443096656,175.0797186981465,0.05529238095238095,0.005935458371075837,0.07704192606026823,0.7257068251637727,0.8757284095658269,117.35223985312521
2644,1,1,1,"[0.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.27082329988479614, 0.08953335881233215, 0.0009394173393957317, 0.04491398483514786, 2.9746177460765466e-05, 0.018950801342725754, 0.004816156812012196]","[0.26666666666666666, 0.1, 0.0, 0.044444444444444446, 0.0, 0.0, 0.0]","[0.02083967812359333, 0.021605052053928375, 0.006613041274249554, 0.02451253868639469, 0.0002287264505866915, 0.02689480409026146, 0.016815101727843285]","[0.26148271560668945, 0.0010000000474974513, 0.009949941188097, 0.0059576816856861115, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",2.292358875274658,0.024051452204896906,0.0015001302609622957,0.03873151508735871,0.8437364311497608,0.9357559786722601,171.90457059548723,0.022539682539682547,0.0017361552028218698,0.04166719576383644,0.8191504997060552,0.9251320133900397,57.8397212543554
145,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.52281, 0.0]","[0.0, 0.011431518010795116, 0.0, 0.008398924954235554, 0.00155045953579247, 0.5368759632110596, 0.000989882624708116]","[0.0, 0.0, 0.0, 0.005555555555555556, 0.0, 0.5388888888888889, 0.0]","[0.0, 0.020214175805449486, 0.0, 0.014604016207158566, 0.011922947131097317, 0.006070250645279884, 0.007095925509929657]","[0.006617965176701546, 0.0010000000474974513, 0.00179310142993927, 0.0010000000474974513, 0.0010000000474974513, 0.5172184705734253, 0.0010000000474974513]",2.267781972885132,0.005205249762370119,5.7493808265103434e-05,0.0075824671621513426,0.9982821781039356,0.9996452618457716,114.66496311709007,0.0030906349206349173,4.134212363315686e-05,0.006429784104708094,0.9987647642876712,0.9999468636254573,29.004128304097225
2996,3,3,3,"[0.0, 0.0, 0.17439, 0.0, 0.0, 0.0, 0.0]","[0.05267800763249397, 0.014085275121033192, 0.13069671392440796, 0.11754042655229568, 0.04130347818136215, 0.021069765090942383, 0.011510715819895267]","[0.05, 0.011111111111111112, 0.1388888888888889, 0.11666666666666667, 0.044444444444444446, 0.005555555555555556, 0.0]","[0.014509081840515137, 0.013874963857233524, 0.025654030963778496, 0.02777217887341976, 0.014585373923182487, 0.021304583176970482, 0.033840812742710114]","[0.0010000000474974513, 0.0010000000474974513, 0.024802496656775475, 0.12471060454845428, 0.0010000000474974513, 0.0010000000474974513, 0.006841287016868591]",2.3225250244140625,0.04312585063908781,0.0029972330678707955,0.0547469914047411,0.19513657998017497,0.6873715314804811,175.52045594921,0.037611269841269834,0.002785867090123457,0.05278131383476028,0.25189584423265754,0.7169241683455057,146.09488882820065
2394,2,2,2,"[0.0, 0.39801, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.399693101644516, 0.0062700421549379826, 0.00043365807505324483, 0.01460079476237297, 0.030719103291630745, 0.018592558801174164]","[0.0, 0.4, 0.0, 0.0, 0.005555555555555556, 0.022222222222222223, 0.0]","[0.0, 0.005498494021594524, 0.016113637015223503, 0.004314841702580452, 0.02173982933163643, 0.026140861213207245, 0.027516892179846764]","[0.004296539351344109, 0.4119141399860382, 0.0010000000474974513, 0.0010000000474974513, 0.002090081572532654, 0.0010000000474974513, 0.008494682610034943]",2.315056085586548,0.010328465532812161,0.00022069486808663804,0.014855802505641964,0.9886224409977012,0.9952084097122129,142.91742671252163,0.004252539682539689,7.552163686067022e-05,0.008690318570723988,0.9961066068876819,0.9983643612469917,57.21410580246936
2429,3,3,3,"[0.0, 0.0, 0.14687, 0.0, 0.0, 0.0, 0.0]","[0.03777336701750755, 0.02150559239089489, 0.10712084174156189, 0.0813140869140625, 0.0, 0.0001982098474400118, 0.05653220787644386]","[0.044444444444444446, 0.011111111111111112, 0.1388888888888889, 0.11666666666666667, 0.0, 0.0, 0.07777777777777778]","[0.013018886558711529, 0.016969390213489532, 0.033095866441726685, 0.04302550479769707, 0.0, 0.00176440819632262, 0.03408243507146835]","[0.0010000000474974513, 0.00389862060546875, 0.05585172772407532, 0.05832745134830475, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",2.3770627975463867,0.03386751747211242,0.0018967462696248278,0.04355165059587097,0.2818951192633301,0.703705995412042,147.32852547932004,0.03685444444444445,0.0031175653419753084,0.05583516223649134,-0.18030488523421306,0.6855106213838522,115.08370082226054
1938,1,1,1,"[0.13659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.10754989832639694, 0.09226022660732269, 0.0032248271163553, 0.01647838205099106, 0.015316362492740154, 0.010213099420070648, 0.0006308309966698289]","[0.10555555555555556, 0.09444444444444444, 0.0, 0.005555555555555556, 0.005555555555555556, 0.0, 0.0]","[0.013206766918301582, 0.013387669809162617, 0.011713143438100815, 0.01782672293484211, 0.0197138711810112, 0.01965864561498165, 0.00451691122725606]","[0.11954107880592346, 0.018129907548427582, 0.0010000000474974513, 0.0010000000474974513, 0.006524767726659775, 0.0010000000474974513, 0.0010000000474974513]",2.4717180728912354,0.023880547193964676,0.0014252156873308807,0.03775202891674672,0.37613932099553815,0.747520525737038,174.82710315715067,0.01951285714285714,0.0014206597462081123,0.03769164026953606,0.3781335963516266,0.7440974274885596,89.37612625752449
3476,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27137999999999995]","[0.0, 0.015952426940202713, 0.001801095437258482, 0.002706522587686777, 0.01448169443756342, 0.0008567979675717652, 0.15617620944976807]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.0, 0.14444444444444446]","[0.0, 0.016908954828977585, 0.00859407614916563, 0.009744908660650253, 0.011728893965482712, 0.00594064686447382, 0.04038853198289871]","[0.0010000000474974513, 0.0010000000474974513, 0.006652086973190308, 0.00560077466070652, 0.0015851892530918121, 0.0010000000474974513, 0.19048529863357544]",2.3013548851013184,0.021571761131502148,0.0019639165811794522,0.0443160984426591,0.7822229100478769,0.9903927440352374,150.5556320852603,0.01972095238095237,0.0023106233798941772,0.04806894402724255,0.7437768790838917,0.9985239844353392,65.8646391525117
2891,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.3789, 0.0, 0.0]","[0.002342263236641884, 0.0, 0.005760816857218742, 0.0, 0.3816840350627899, 0.007727390620857477, 0.00971362367272377]","[0.0, 0.0, 0.0, 0.0, 0.38333333333333336, 0.0, 0.0]","[0.013717403635382652, 0.0, 0.017665494233369827, 0.0, 0.004218499641865492, 0.022118503227829933, 0.022367633879184723]","[0.0012669675052165985, 0.007381640374660492, 0.0010000000474974513, 0.0010000000474974513, 0.39919307827949524, 0.0010000000474974513, 0.0010000000474974513]",2.410111904144287,0.004046875635747397,2.864158711794272e-05,0.005351783545505435,0.9983707313575724,0.9993391486525488,114.39029688970004,0.0006333333333333349,2.807777777777792e-06,0.0016756424970075783,0.9998402803493605,1.0,0.16617833559277606
1204,4,4,4,"[0.0, 0.0, 0.0, 0.36297999999999997, 0.0, 0.0, 0.0]","[0.003275291295722127, 0.000429491134127602, 0.022152060642838478, 0.3647852838039398, 0.0027276950422674417, 0.013019541278481483, 0.006274860352277756]","[0.0, 0.0, 0.005555555555555556, 0.3666666666666667, 0.0, 0.0, 0.0]","[0.011191437020897865, 0.00427338806912303, 0.028848571702837944, 0.005770187359303236, 0.01575837843120098, 0.022398805245757103, 0.01908562146127224]","[0.002135680988430977, 0.0010000000474974513, 0.0010000000474974513, 0.3933503329753876, 0.005953419022262096, 0.0017405860126018524, 0.001991353929042816]",2.38651180267334,0.0070977462213792485,0.00010302964054702417,0.01015035174499013,0.9936138131426001,0.9973131984230784,171.49944529189426,0.0013203174603174691,6.350815520282251e-06,0.0025200824431518606,0.9996063511976353,0.9998852355536474,28.715790682770137
2169,4,4,4,"[0.0, 0.0, 0.0, 0.37109000000000003, 0.0, 0.0, 0.0]","[0.029993396252393723, 0.0323975570499897, 0.09702451527118683, 0.36375653743743896, 0.003317250870168209, 0.0, 0.009199078194797039]","[0.016666666666666666, 0.02777777777777778, 0.10555555555555556, 0.3666666666666667, 0.0, 0.0, 0.0]","[0.02849484607577324, 0.02226872555911541, 0.026336459442973137, 0.008173618465662003, 0.01230455283075571, 0.0, 0.022198308259248734]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.39471447467803955, 0.0035864822566509247, 0.003554694354534149, 0.0011148899793624878]",2.3631482124328613,0.02560932288587094,0.0016446241358993308,0.04055396572345707,0.9024666847448657,0.9593243819505117,143.14227382138216,0.02206047619047619,0.0017444177003527338,0.04176622679094598,0.8965484953119076,0.9575278630428845,85.88559009971671
1329,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.08566000000000001, 0.0, 0.0]","[0.0019693472422659397, 0.012228438630700111, 0.002635769546031952, 0.002425094833597541, 0.09315429627895355, 0.016080887988209724, 0.0045644850470125675]","[0.0, 0.0, 0.0, 0.0, 0.08888888888888889, 0.005555555555555556, 0.0]","[0.009433315135538578, 0.024723447859287262, 0.015652868896722794, 0.013789555057883263, 0.022685445845127106, 0.02441827766597271, 0.019794020801782608]","[0.006670596078038216, 0.0010000000474974513, 0.0077880024909973145, 0.0010000000474974513, 0.09763699024915695, 0.0010000000474974513, 0.0010000000474974513]",2.4270777702331543,0.006771188509538768,7.16907664153766e-05,0.008467040003175644,0.9202093665714004,0.9752695812951031,172.6260302184056,0.0012549206349206335,5.898560141093465e-06,0.002428695151947536,0.9934350004399787,0.9980525784828886,29.099956531939924
2812,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.47889000000000004, 0.0, 0.0]","[0.001158474711701274, 0.0018111774697899818, 0.0010310469660907984, 0.0, 0.4652978181838989, 0.001425676397047937, 0.009883100166916847]","[0.0, 0.0, 0.0, 0.0, 0.4666666666666667, 0.0, 0.0]","[0.008565723896026611, 0.01032924186438322, 0.007724422495812178, 0.0, 0.00653216103091836, 0.007684286683797836, 0.026895487681031227]","[0.0010000000474974513, 0.004308689385652542, 0.0010000000474974513, 0.0026160869747400284, 0.486798495054245, 0.0010000000474974513, 0.0010000000474974513]",2.3555831909179688,0.004128808218235421,4.144873056448177e-05,0.006438068853661148,0.9985240062210263,0.999756687664318,143.2684466723473,0.0017461904761904806,2.1344268253968363e-05,0.004619985741749466,0.9992399282986341,1.0,0.36934655272354144
3495,6,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25268999999999997, 0.0]","[0.0, 0.05957522988319397, 0.02067784033715725, 0.028840405866503716, 0.0008551862556487322, 0.08435225486755371, 0.30077147483825684]","[0.0, 0.061111111111111116, 0.011111111111111112, 0.016666666666666666, 0.0, 0.08333333333333334, 0.29444444444444445]","[0.0, 0.021332722157239914, 0.019444091245532036, 0.019169894978404045, 0.008509006351232529, 0.0192064568400383, 0.03593634441494942]","[0.0010000000474974513, 0.014014571905136108, 0.006553731858730316, 0.0299821849912405, 0.0010000000474974513, 0.02946466952562332, 0.3152778446674347]",2.258936882019043,0.0827225546161724,0.017658622566196786,0.13288575004941947,-1.2585283319562102,0.2636161602367946,157.1273116311355,0.07895571428571427,0.01707357341111111,0.1306658846490204,-1.1837008595758078,0.26650089544451305,128.6857913778663
433,4,4,4,"[0.0, 0.0, 0.0, 0.27559999999999996, 0.0, 0.0, 0.0]","[0.045315857976675034, 0.0, 0.00045422263792715967, 0.27998581528663635, 0.008728023618459702, 0.024031085893511772, 0.002875811420381069]","[0.03888888888888889, 0.0, 0.0, 0.2777777777777778, 0.0, 0.011111111111111112, 0.0]","[0.015649843961000443, 0.0, 0.004519457928836346, 0.004453137516975403, 0.011128474026918411, 0.02362377755343914, 0.015286741778254509]","[0.0028762631118297577, 0.0010000000474974513, 0.0010000000474974513, 0.285444438457489, 0.0010000000474974513, 0.003641132265329361, 0.0010000000474974513]",2.2880938053131104,0.012255830976227304,0.0003907014935609723,0.019766170432356702,0.957992051330133,0.9831163102185481,143.08268678706654,0.007453968253968262,0.00023436359788359793,0.015308938496303326,0.974801391465776,0.9895656166595989,57.25529791066696
